-391402	201963
-274508	706215
159826	1151760
760841	877169
688199	150017
264847	-149315
135295	-355791
-283552	-759442
-1044520	-559382
-1190960	201662
-761017	575122
-341244	615135
262498	515743
837304	-108479
764224	-781042
508041	-834342
449546	-778263
-9160	-702893
-590314	49313
-400608	964532
128863	1102510
310902	887929
542767	658782
726354	8901
276383	-640106
-337494	-686368
-703323	-541579
-1093810	-326426
-1167490	262460
-507005	589279
138200	252665
437405	-19256
906949	-200699
1104110	-793255
441699	-1091430
-249332	-515262
-382761	143565
-440495	539964
-338854	991433
175761	1115770
528460	726910
575478	356137
643666	-103683
212617	-807941
-760626	-876945
-1157750	-219978
-845297	107563
-632003	128826
-271537	376886
503308	330277
945890	-227374
844232	-638205
636596	-833121
123689	-948785
-540856	-450009
-562945	383129
-214503	775676
-73346	978493
286180	1216770
787671	790665
567766	-71852
-91989	-456239
-442567	-571454
-788210	-715305
-1120060	-381084
-808379	225514
-152393	418298
334841	404692
889907	259901
1180090	-425986
666691	-1008040
77321	-805347
-26171	-484291
-297300	-292794
-635924	406836
-292594	1204240
297554	1245230
465398	843966
463366	313238
195868	-443598
-479034	-854580
-852712	-653314
-787190	-495369
-878781	-279879
-674136	429175
256594	798993
951758	289601
943319	-225085
892190	-454822
701231	-814824
34383	-817992
-432848	-183963
-448827	423704
-418063	862915
-116253	1268190
461570	1012000
507473	213145
151801	-249888
25395	-578175
-365876	-1085800
-1143330	-931228
-1232220	-77439
-583122	372986
-49748	360530
445229	373524
1026320	80810
1109420	-450400
789737	-610027
461007	-602972
-204937	-489543
-853311	290277
-612041	1170860
-13323	1192040
138872	857342
329977	671257
635958	42699
276240	-773322
-424437	-959452
-781012	-802224
-1043570	-611848
-1054620	-27061
-314960	474219
507447	297103
850012	34684
1158550	-100897
1186200	-578116
417528	-847313
-359270	-306980
-533879	265901
-668899	564295
-661732	1068630
-37762	1322990
514520	812126
505354	188329
394853	-317633
6612	-951937
-802239	-1086670
-1115560	-506202
-705188	-130078
-391517	-16106
10639	406313
904686	520945
1382490	-66346
1079130	-530106
634060	-627939
41448	-679763
-712973	-247984
-847724	587201
-467781	943483
-305274	975300
-14793	1108320
568349	661753
510836	-353889
-148484	-878754
-520912	-907907
-766858	-927838
-1004280	-498513
-607416	264793
207687	520593
703198	427523
1100960	350256
1382000	-150662
885341	-740874
99976	-605961
-246660	-205574
-609003	29796
-986316	660958
-584992	1344910
142134	1113400
303479	409791
256840	-113189
198457	-747667
-297681	-1219680
-766930	-990741
-736649	-570232
-685448	-201724
-440152	497928
490971	924075
1263140	404972
1164560	-175388
905676	-291916
643461	-476480
-93265	-495746
-721702	125506
-762822	713777
-687982	953523
-416915	1157880
277162	854086
567444	-125143
188349	-801949
-65802	-980607
-295352	-1210290
-860598	-1019410
-940968	-156339
-281117	406900
274498	440579
684776	508158
1218810	325117
1233210	-261830
624482	-489485
57457	-316147
-524364	-124064
-1107370	451831
-913679	1196870
-214987	1141100
31055	597642
171634	316581
543642	-210341
385186	-1071040
-318203	-1321230
-687022	-960049
-725729	-533667
-569990	83191
141891	614918
889118	487330
1026850	202028
1045960	161559
998202	-222004
207847	-650436
-763666	-268851
-993469	393408
-890799	651108
-768413	906555
-176964	1046120
440743	498346
460182	-242876
274764	-684431
20024	-1094920
-542607	-1169480
-795564	-565486
-375253	-9394
8920	230842
367119	653992
1125310	797155
1487860	145049
906838	-407016
217825	-371887
-268321	-288444
-863362	-79012
-1098120	497633
-764727	830928
-445883	774900
-59314	692388
533970	164678
535540	-825518
-114905	-1241330
-419146	-987991
-433541	-778425
-558508	-360531
-293289	414257
444862	778187
891069	660829
1091490	528122
1206820	127111
684480	-438601
-218427	-393498
-681268	35329
-905833	248146
-1118320	595167
-706206	964226
40800	602643
284089	-140872
321377	-558646
431320	-989058
96452	-1351630
-435888	-1013430
-489301	-309050
-332685	200905
-96021	752052
574385	1038660
1101420	563147
867698	28654
529360	-47567
301120	-229454
-373577	-400227
-1057040	73833
-1032550	653642
-713246	760863
-338165	711867
305029	365878
637917	-462004
374729	-1001340
177545	-1010580
63341	-1047990
-421790	-824626
-598950	30043
-82171	658699
379767	695262
623588	697180
978753	489663
900981	-148464
192228	-429051
-362674	-211740
-698702	-52993
-1110630	254665
-1009290	813046
-366865	843920
10579	378873
245649	51274
630622	-468482
500881	-1220670
-118100	-1303480
-321414	-761867
-194428	-309845
-122004	220604
281772	834941
854094	872832
887524	555481
712912	400216
558780	-34309
-165524	-577092
-1073200	-378586
-1216180	191621
-949964	356032
-734228	453783
-190958	554077
437788	126736
539342	-473089
475611	-750267
404785	-1038290
-95900	-1099570
-479979	-361629
-133794	433434
255952	682740
373961	935826
754454	1051460
976785	467009
442223	-190559
-170789	-339553
-512637	-451281
-973616	-435686
-1152600	65003
-685993	445562
-206660	380625
177424	332297
724658	2771
780164	-791930
149413	-1090480
-183158	-699261
-138417	-472852
-386691	-207102
-403229	559357
215479	1058330
699305	893913
809077	604636
812381	183469
343954	-391542
-457209	-426662
-767828	-84510
-828570	-27130
-1034300	165838
-684745	647515
197807	492043
577239	-221452
548955	-598289
614013	-866887
330299	-1196760
-263025	-892720
-364643	-145704
-162107	342380
-39952	780417
403013	1156620
866978	859631
649045	303559
222882	107786
-51630	-194679
-714745	-573030
-1393380	-239459
-1194230	325731
-574845	316859
-142568	176640
470679	87085
997915	-396943
890893	-847353
606182	-818597
365837	-746884
-226837	-511672
-608691	350515
-184368	1038220
254196	964775
311665	802069
489463	603370
498170	-50691
-103346	-589344
-641756	-567716
-856359	-501358
-1108620	-309203
-941583	293697
-117467	574624
501665	247832
707321	14378
957289	-213945
818669	-750247
87091	-849004
-350588	-325600
-346239	64107
-419030	381551
-199897	907188
453736	984923
744526	502969
610429	104888
431580	-296509
-139651	-758093
-939365	-598085
-1093970	-26997
-802300	148094
-658065	226793
-181826	499981
620247	253834
888348	-432805
676620	-767941
457832	-860848
-2579	-807117
-471589	-173600
-331315	607020
